Stock_Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100.083,101.008,100.917,102.164,101.593,100.005,97.6305,96.5147,98.2632,99.011,100.342,100.546,99.0254,101.177,101.055,101.202,99.8821,101.63,103.52,100.858,102.362,103.395,103.454,103.488,101.394,100.462,103.395,103.189,101.478,104.284,106.763,107.343,107.782,108.7,107.273,104.831,104.634,104.628,106.87,105.707,105.72,105.201,103.232,102.061,101.349,101.798,100.322,97.6895,99.4216,98.3706,99.753,100.819,100.295,102.739,104.934,102.996,101.091,103.435,102.081,102.805,101.94,101.39,101.176,99.7251,97.7134,96.1306,96.4823,95.9889,96.7341,96.4585,95.7151,93.3684,95.4399,95.1191,94.3097,92.8432,95.1171,98.1443,98.0829,99.0613,98.5938,99.8147,99.8186,99.9536,97.3774,95.412,92.8659,92.305,94.386,95.0405,92.9606,95.0409,95.3693,95.9251,100.059,102.461,105.645,104.44,103.178
100,101.541,102.733,100.51,99.903,99.1169,98.4446,101.002,99.7213,99.0232,99.9034,101.217,102.362,99.9451,102.529,103.965,102.581,103.183,101.423,102.501,103.197,102.052,102.12,105.692,104.093,105.48,102.792,101.875,101.093,101.033,102.346,103.414,103.099,101.117,101.116,101.935,102.837,102.344,100.94,104.42,103.868,102.554,101.5,101.425,101.565,101.846,101.345,101.154,101.522,99.3334,99.1033,101.502,101.822,102.302,99.9265,99.7979,98.951,98.3614,98.1323,97.8342,96.0102,93.3625,92.7207,92.3928,95.03,97.4083,98.5566,98.5986,98.6259,100.121,99.8011,100.309,99.7335,98.6252,97.369,97.8569,100.701,99.7833,98.696,100.717,100.071,98.5343,101.539,104.379,103.288,101.167,101.589,101.521,100.189,97.715,99.0148,98.3134,98.1234,99.4793,98.117,99.8953,101.418,102.303,103.115,107.033
100,99.7818,98.4328,97.9451,94.2325,97.2742,95.2947,93.4557,94.3935,93.2413,92.1981,92.756,92.714,92.4495,94.5799,92.6653,95.0071,97.0972,97.078,98.7846,97.1657,97.2585,97.007,99.1991,98.2721,100.558,96.3386,97.0025,98.3281,96.6434,94.9856,93.6862,94.4264,95.109,94.4617,93.7154,93.7503,95.6347,96.451,98.4904,97.8639,99.1209,97.5332,97.6426,94.9716,96.1982,95.1589,94.2522,95.257,94.017,93.2436,95.1156,94.8139,91.3991,90.3487,89.0642,90.0787,90.4217,91.3978,91.3772,89.163,91.0079,92.5569,94.4552,95.315,97.0985,98.5958,98.5641,99.88,96.6195,99.2544,102.724,102.739,104.081,102.691,101.806,105.232,104.679,102.973,100.614,104.798,105.278,105.488,101.963,98.9548,100.496,99.6487,100.622,99.2215,98.5659,99.5465,100.41,102.086,101.187,102.725,103.856,104.418,104.852,105.398,104.697
100,102.042,102.545,101.906,102.351,103.25,101.904,102.405,102.873,101.131,100.165,99.2187,98.6706,98.4084,100.079,100.213,99.9231,102.192,102.445,105.296,104.079,103.53,103.73,104.667,107.447,108.669,107.057,107.917,107.625,105.945,105.703,108.276,110.584,108.962,108.164,107.076,103.529,104.455,104.637,106.174,108.284,106.637,109.422,107.711,109.433,109.47,105.99,106.103,107.669,108.847,108.724,109.765,111.184,108.88,109.248,108.654,108.13,107.904,106.988,107.549,108.752,107.449,105.436,103.935,103.569,103.216,102.282,105.419,106.989,109.065,106.704,105.397,106.05,107.771,108.217,108.814,108.133,106.616,105.251,106.889,106.561,107.151,107.237,105.17,103.904,105.873,103.833,103.167,104.105,104.237,102.901,102.612,100.919,102.474,104.627,109.076,108.325,106.249,106.852,109.128
100,98.0948,100.174,97.9762,96.5747,96.6612,97.8776,99.7376,98.2739,98.3231,95.7933,95.2382,92.1674,92.6345,93.8691,94.9052,93.0258,91.3303,90.3241,90.8189,90.5411,90.8612,90.6586,93.612,91.4331,91.6105,90.6826,93.4307,94.1951,95.679,95.0042,96.7824,96.6852,97.9061,97.2149,98.1013,95.5684,94.7909,95.4322,94.6124,94.6903,94.2148,97.0062,97.4176,98.5519,99.9276,99.6374,98.6331,98.1792,99.0126,98.4757,100.395,100.286,100.81,102.058,102.04,102.254,100.594,97.2047,99.7842,100.635,99.4252,98.186,98.4975,96.7152,97.7906,96.3935,97.5066,98.2886,99.4775,100.618,103.586,100.896,102.111,103.634,101.573,101.942,101.915,103.519,104.067,105.419,104.227,103.363,102.73,102.68,102.852,102.187,99.336,100.495,102.189,103.142,102.61,99.5491,98.525,99.0045,102.584,100.839,97.8272,97.1944,95.5554
100,99.6767,97.8309,98.1777,100.534,99.4089,97.3397,98.991,99.0994,102.178,99.7684,99.7254,101.266,99.3918,101.325,99.5076,99.8831,99.3433,97.9625,99.2196,98.5201,99.8134,97.9978,97.5916,98.4086,97.8316,95.9128,96.8159,95.4696,92.4648,90.6533,90.5187,93.5372,96.0646,94.4295,92.0297,91.8398,91.4239,91.8856,90.6577,91.7677,90.0401,88.5038,88.6302,88.0246,85.7151,83.3896,83.2336,83.9711,83.5671,85.0223,86.0885,88.6503,90.047,88.1523,88.4271,89.2166,87.8327,88.4793,87.5871,88.0211,87.0392,86.6854,86.2851,86.3144,86.1522,85.9631,87.4589,85.7449,84.108,84.1226,82.4951,82.5891,80.013,78.3357,79.6807,79.6808,79.0596,80.2004,81.8016,80.3566,82.5568,82.2426,80.4417,79.2166,79.6367,79.7306,80.8619,83.1355,82.3906,82.9833,83.2987,83.9061,83.1048,84.1399,83.3402,84.3974,81.9851,80.543,82.0682
100,99.063,96.9141,95.4262,95.7712,93.3387,93.2994,93.5905,94.5328,93.3361,93.3365,95.7996,97.0132,95.7213,96.9288,96.607,94.2774,93.7551,94.7813,95.138,95.4783,94.7607,93.6905,93.3019,91.6836,92.7318,93.4517,94.2358,93.0023,94.0328,92.5209,92.0483,89.8443,88.9014,90.5993,90.4251,88.5971,86.8315,84.2059,82.6125,84.0059,84.8178,85.1628,86.3522,86.2775,86.8868,85.8044,85.5168,83.7221,83.5389,83.7801,83.6919,83.6887,85.0746,85.6078,83.4434,82.6883,82.4558,82.3007,81.2529,81.5995,81.7433,83.8864,84.8121,84.3988,83.5205,85.2871,85.532,84.3334,86.3434,84.6714,87.6751,87.5509,86.1215,85.9123,86.9261,87.5007,88.2638,87.1323,87.3188,89.1761,89.8225,92.1948,91.9331,92.6346,91.6934,89.9052,90.1321,89.9759,89.2007,92.4486,92.442,94.7577,95.6678,94.1131,94.5992,94.2808,94.3896,92.9456,91.1993
100,100.057,97.4288,92.8751,91.9969,92.5898,95.5966,95.9151,95.5734,95.6494,96.5408,98.0368,96.4732,97.1688,98.1808,99.1021,99.5643,101.143,102.144,102.654,101.216,102.398,102.448,100.625,100.637,101.373,102.943,102.201,103.157,102.217,98.6849,100.144,99.7673,102.138,102.678,103.206,99.8903,100.173,100.571,99.6388,99.1643,98.4113,97.9667,96.9189,98.4407,98.6897,100.13,99.0677,100.616,98.377,98.3221,99.134,100.044,101.947,100.138,101.172,102.254,99.0783,100.214,98.3262,97.7335,99.2006,99.2061,99.4714,97.8409,98.3739,97.181,96.6108,98.579,96.3976,97.1342,96.9407,97.8682,95.2759,95.0359,95.7271,97.2462,98.0772,97.3508,94.3918,93.8833,95.1441,93.3147,92.6687,90.6801,90.4303,90.8052,92.4125,93.979,92.7063,91.0447,90.5593,88.9475,90.3589,91.652,88.8929,87.3402,89.0596,88.7696,88.872
100,98.8341,97.804,97.0765,96.6105,98.3575,96.4118,99.1283,99.2624,98.0421,98.2823,97.8635,97.8181,95.4088,98.9419,100.139,101.502,101.637,101.783,100.677,100.468,99.3411,95.5024,95.5424,96.6526,98.7258,99.06,100.261,101.098,100.652,102.703,104.56,104.719,103.125,105.802,104.502,103.91,103.563,102.249,104.456,104.52,105.764,104.377,104.572,102.885,101.459,100.39,102.125,104.07,105.744,107.568,107.703,111.078,112.376,114.927,116.569,118.573,119.736,119.047,115.455,116.129,111.228,110.874,108.825,108.818,108.178,107.285,106.948,105.867,105.292,103.194,102.095,102.542,101.857,102.503,101.89,102.14,101.487,99.7245,101.731,102.579,102.049,98.4752,98.244,99.1174,98.1861,98.4245,96.9934,99.2165,98.5613,95.7883,96.9476,95.3394,93.3753,93.4119,95.7171,96.4814,95.099,92.6796,93.897
100,102.457,103.951,105.365,104.912,102.651,100.151,102.441,105.355,104.661,105.327,105.194,102.11,102.835,104.049,100.304,100.261,99.6589,98.7741,100.229,100.331,99.9078,98.6397,99.7176,103.318,102.044,101.8,102.926,101.948,101.796,101.46,104.564,101.773,101.797,103.376,103.98,102.228,101.796,103.455,101.741,100.533,100.305,97.3075,96.4074,96.9499,99.1982,98.4499,99.8954,99.5951,101.728,103.001,101.322,99.6658,97.3883,95.6802,94.0348,93.2659,91.1828,90.6141,90.6973,90.5972,90.9251,91.7197,92.4733,90.863,91.4819,91.7612,93.9763,95.0104,94.6298,97.795,97.7278,98.2841,97.5908,99.461,99.6067,100.46,100.067,102.273,101.303,99.1939,101.455,103.08,104.025,106.728,110.34,112.753,111.606,111.68,108.957,108.883,109.309,107.068,107.436,107.223,106.434,105.104,106.141,102.857,102.335
